C	area	va	hourly
	VARIABLES	BEGIN	END
	122	1	8736

C	hourly				OV. COST	OP. COST	OP. COST	OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	MRG. PRICE	MRG. PRICE	CO2 EMIS.	BALANCE	BALANCE	BALANCE	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	LOAD	LOAD	LOAD	H. ROR	H. ROR	H. ROR	H. ROR	WIND	WIND	WIND	WIND	SOLAR	SOLAR	SOLAR	SOLAR	NUCLEAR	NUCLEAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	LIGNITE	LIGNITE	COAL	COAL	COAL	COAL	GAS	GAS	GAS	GAS	OIL	OIL	OIL	OIL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. STOR	H. STOR	H. PUMP	H. PUMP	H. PUMP	H. PUMP	H. LEV	H. LEV	H. LEV	H. LEV	H. INFL	H. INFL	H. INFL	H. INFL	H. OVFL	H. OVFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. VAL	H. VAL	H. COST	H. COST	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	LOLD	LOLD	LOLP	AVL DTG	AVL DTG	AVL DTG	AVL DTG	DTG MRG	DTG MRG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	MAX MRG	MAX MRG	NP COST	NP COST	NP COST	NP COST	NODU	NODU	NODU	NODU
	7624	14	NOV	15:00	2601861	2464464	150763	2209100	2654150	50.00	0	50.00	50.00	60860	0	0	0	0	0	0	0	69465	2504	66686	74668	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	21212	3698	14082	25083	0	0	0	0	3806	3599	0	8000	0	0	0	0	68.11	9.03	56.76	81.38	1948	641	990	2799	0	0	0	0	36.48	4.61	30.00	40.00	137398	133599	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	18566	3851	14518	24918	22522	2395	18952	26073	0	0	0	0	66	1	64	68
	7625	14	NOV	16:00	2630376	2413063	192475	2139450	2700000	50.00	0	50.00	50.00	60243	0	0	0	0	0	0	0	70461	2660	67549	75817	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	20183	3595	14789	26000	0	0	0	0	5830	2877	0	8000	0	0	0	0	68.07	9.03	56.71	81.34	1948	641	990	2799	0	0	0	0	36.55	4.64	30.00	40.00	217313	111866	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	19594	3642	14000	25211	21716	2445	17535	25211	0	0	0	0	66	1	64	68
	7626	14	NOV	17:00	2729972	2649094	88956	2506250	2750000	50.00	0	50.00	50.00	63076	0	0	0	0	0	0	0	71597	2356	68947	76559	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	24904	1616	22330	27000	0	0	0	0	2246	3168	0	8000	0	0	0	0	68.07	9.03	56.72	81.28	1948	641	990	2799	0	0	0	0	36.62	4.68	30.00	40.00	80877	112272	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	14874	1733	12257	17670	20628	2154	17175	23812	0	0	0	0	66	1	64	68
	7627	14	NOV	18:00	2718760	2544484	185361	2256400	2800000	50.00	0	50.00	50.00	61820	0	0	0	0	0	0	0	72243	2399	69661	77665	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	22812	4228	15798	28000	0	0	0	0	4983	2902	0	8000	0	0	0	0	68.04	9.01	56.66	81.24	1948	641	990	2799	0	0	0	0	36.62	4.68	30.00	40.00	174276	98231	0	316357	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	16966	4198	12000	23202	19983	2282	16564	23202	0	0	0	0	66	1	64	68
	7628	14	NOV	19:00	2735351	2574313	190969	2257954	2800000	50.00	0	50.00	50.00	62178	0	0	0	0	0	0	0	72326	2614	69648	77978	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	23408	3940	15668	28000	0	0	0	0	4470	2957	0	8000	0	0	0	0	68.01	9.01	56.61	81.18	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	161039	100372	0	279637	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	16369	3461	12000	23332	19899	2552	16251	23332	0	0	0	0	66	1	64	68
	7629	14	NOV	20:00	2718157	2592430	185572	2253450	2800000	50.00	0	50.00	50.00	62396	0	0	0	0	0	0	0	71971	2593	68815	77932	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	23771	4153	15770	28000	0	0	0	0	3753	2906	0	8000	0	0	0	0	68.00	8.99	56.61	81.13	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	125727	86826	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	16007	4108	12000	23230	20254	2477	16297	23230	0	0	0	0	66	2	63	68
	7630	14	NOV	21:00	2669076	2473626	166325	2202000	2740500	50.00	0	50.00	50.00	60970	0	0	0	0	0	0	0	71313	2558	68638	77137	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	21395	3902	15098	26810	0	0	0	0	5471	3099	0	8000	0	0	0	0	67.96	8.98	56.56	81.10	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	195450	114529	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	18383	3930	13190	23960	20912	2440	17092	23960	0	0	0	0	66	2	63	68
	7631	14	NOV	22:00	2660444	2570245	171923	2279409	2800000	50.00	0	50.00	50.00	62130	0	0	0	0	0	0	0	70325	2669	67135	76244	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	23327	3850	15488	28000	0	0	0	0	2550	2872	0	8000	0	0	0	0	67.96	8.98	56.57	81.08	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	90198	104164	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	16451	3669	12000	23512	21901	2467	17985	25625	0	0	0	0	66	2	63	68
	7632	14	NOV	23:00	2609224	2513346	165931	2145704	2700000	50.00	0	50.00	50.00	61447	0	0	0	0	0	0	0	69239	2633	66052	75169	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40111	1286	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	22189	2881	16314	26000	0	0	0	0	2603	3459	0	8000	0	0	0	0	67.95	8.98	56.58	81.02	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	95878	128528	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	1449	77000	82000	17589	2622	14000	22686	22722	2476	19060	26705	0	0	0	0	66	2	62	68
	7633	15	NOV	00:00	2569280	2529711	109280	2380800	2684400	50.00	0	50.00	50.00	61903	0	0	0	0	0	0	0	68087	2686	65076	74145	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	22283	2493	18916	26000	0	0	0	0	1023	2495	0	8000	0	0	0	0	67.96	8.98	56.59	81.03	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	39569	99785	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	17495	2067	15000	21084	23141	2179	20153	26705	0	0	0	0	66	2	63	69
	7634	15	NOV	01:00	2450641	2284826	230174	1943350	2574748	50.00	0	50.00	50.00	58965	0	0	0	0	0	0	0	66978	2664	63926	72570	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	17385	4846	10167	23232	0	0	0	0	4812	3217	0	8000	0	0	0	0	67.93	8.96	56.60	80.97	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	165815	105712	0	277752	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	22392	4396	17205	28833	23278	2083	20153	26705	0	0	0	0	66	2	63	69
	7635	15	NOV	02:00	2414441	2270379	228547	1916544	2637200	50.00	0	50.00	50.00	58791	0	0	0	0	0	0	0	65541	2583	62429	70436	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	17096	4507	11031	25444	0	0	0	0	3664	3674	0	8000	0	0	0	0	67.91	8.98	56.61	80.98	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	144061	148096	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	22681	4322	15556	27969	23278	2083	20153	26705	0	0	0	0	66	2	63	69
	7636	15	NOV	03:00	2356546	2264998	205582	1920800	2566800	50.00	0	50.00	50.00	58727	0	0	0	0	0	0	0	64280	2427	61581	69027	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	16989	4623	8316	24036	0	0	0	0	2511	3571	0	8000	0	0	0	0	67.91	8.98	56.55	81.00	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	91548	130907	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	22789	4107	16964	30684	23278	2083	20153	26705	0	0	0	0	66	2	63	69
	7637	15	NOV	04:00	2313244	2251022	121536	2065700	2474100	50.00	0	50.00	50.00	58559	0	0	0	0	0	0	0	63268	2404	60181	67843	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	16709	2453	12614	20782	0	0	0	0	1778	3326	0	8000	0	0	0	0	67.91	8.97	56.56	80.94	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	62222	117924	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	23068	2514	19218	27386	23278	2083	20153	26705	0	0	0	0	66	2	63	69
	7638	15	NOV	05:00	2272609	2176866	175970	1932400	2464650	50.00	0	50.00	50.00	57669	0	0	0	0	0	0	0	62400	2429	59459	67022	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	15226	3624	10648	21993	0	0	0	0	2394	3402	0	8000	0	0	0	0	67.90	8.99	56.51	80.96	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	95743	136099	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	24552	3260	19007	29352	23278	2083	20153	26705	0	0	0	0	66	2	63	69
	7639	15	NOV	06:00	2255928	2229261	185768	1817950	2450250	50.00	0	50.00	50.00	58298	0	0	0	0	0	0	0	61944	2391	58949	66120	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	16274	4253	6259	21705	0	0	0	0	889	2514	0	8000	0	0	0	0	67.91	8.98	56.52	80.98	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	26667	75425	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	23504	3816	19295	32741	23299	2051	20343	26705	0	0	0	0	66	2	63	69
	7640	15	NOV	07:00	2230630	2147971	267010	1695650	2442400	50.00	0	50.00	50.00	57322	0	0	0	0	0	0	0	61940	2583	58972	66875	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	14648	5731	5213	21548	0	0	0	0	2511	3571	0	8000	0	0	0	0	67.91	8.98	56.46	80.99	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	82659	117079	0	263932	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	25129	5176	19452	33787	23356	2092	20246	26705	0	0	0	0	66	2	63	69
	7641	15	NOV	08:00	2246497	2154372	278287	1683400	2463900	50.00	0	50.00	50.00	57399	0	0	0	0	0	0	0	62083	2786	58728	66972	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	14776	5510	4968	21978	0	0	0	0	2525	3588	0	8000	0	0	0	0	67.90	8.98	56.47	81.01	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	92125	131675	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	25001	5067	19022	34032	23382	2113	20153	26705	0	0	0	0	66	2	63	69
	7642	15	NOV	09:00	2291562	2256156	214965	1809750	2506250	50.00	0	50.00	50.00	58621	0	0	0	0	0	0	0	62481	2920	59021	67363	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	16812	4325	8195	22402	0	0	0	0	889	2514	0	8000	0	0	0	0	67.91	8.98	56.48	81.03	1948	641	990	2799	0	0	0	0	36.65	4.70	30.00	40.00	35406	100144	0	318656	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	22966	4272	18575	32805	23368	2107	20153	26705	0	0	0	0	66	2	63	69
	7643	15	NOV	10:00	2322046	2221609	229424	1885200	2551600	50.00	0	50.00	50.00	58206	0	0	0	0	0	0	0	63413	2649	60252	67822	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	16121	4471	9704	22582	0	0	0	0	2511	3571	0	8000	0	0	0	0	67.91	9.00	56.42	81.05	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	100437	142857	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	23657	4362	17668	31296	23278	2083	20153	26705	0	0	0	0	66	2	63	69
	7644	15	NOV	11:00	2357399	2228840	203627	1927150	2550500	50.00	0	50.00	50.00	58293	0	0	0	0	0	0	0	64482	2435	61793	68569	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	16266	4595	8903	23710	0	0	0	0	3436	3854	0	8000	0	0	0	0	67.89	9.00	56.43	81.07	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	128559	145449	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	23512	4527	17290	30457	23278	2083	20153	26705	0	0	0	0	66	2	63	69
	7645	15	NOV	12:00	2419150	2306332	192244	1984100	2623300	50.00	0	50.00	50.00	59223	0	0	0	0	0	0	0	65764	2526	62707	69580	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	17816	3911	11682	23766	0	0	0	0	3168	3682	0	8000	0	0	0	0	67.88	8.98	56.44	81.00	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	112819	135881	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	21962	4151	16234	29318	23278	2083	20153	26705	0	0	0	0	66	2	63	69
	7646	15	NOV	13:00	2503954	2409170	246010	1951144	2703750	50.00	0	50.00	50.00	60457	0	0	0	0	0	0	0	67022	2755	63549	71144	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	19872	4798	11723	25997	0	0	0	0	2370	3371	0	8000	0	0	0	0	67.88	9.00	56.39	81.02	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	94784	134838	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	19905	4329	14625	27277	23278	2083	20153	26705	0	0	0	0	66	2	63	69
	7647	15	NOV	14:00	2557114	2422881	234677	2052494	2735000	50.00	0	50.00	50.00	60621	0	0	0	0	0	0	0	68561	2743	64880	72160	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	20147	4776	13659	26000	0	0	0	0	3634	3397	0	8000	0	0	0	0	67.86	9.01	56.33	81.02	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	134233	127607	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	19631	4174	14000	25341	23144	2063	20153	26705	0	0	0	0	66	2	63	69
	7648	15	NOV	15:00	2629484	2507989	226377	2061550	2750000	50.00	0	50.00	50.00	61643	0	0	0	0	0	0	0	69978	2747	66290	74122	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	21849	4597	12531	27000	0	0	0	0	3349	3447	0	8000	0	0	0	0	67.85	9.00	56.34	81.01	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	121496	128124	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	17929	4559	13000	26469	22407	2188	19744	26469	0	0	0	0	66	2	63	69
	7649	15	NOV	16:00	2691076	2590789	106290	2430300	2735000	50.00	0	50.00	50.00	62636	0	0	0	0	0	0	0	70902	2854	66940	75477	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	23505	2149	20248	26000	0	0	0	0	2617	3248	0	8000	0	0	0	0	67.84	9.01	56.35	80.98	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	100287	128708	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	16273	2040	14000	19752	21656	2432	18395	25820	0	0	0	0	66	2	63	69
	7650	15	NOV	17:00	2696581	2560066	210953	2224644	2835000	50.00	0	50.00	50.00	62267	0	0	0	0	0	0	0	71427	2766	67658	76250	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	22890	4339	15991	28000	0	0	0	0	3756	3063	0	8000	0	0	0	0	67.82	9.00	56.36	80.96	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	136515	111778	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	16888	4158	12000	23009	21132	2328	18174	25101	0	0	0	0	66	2	63	69
	7651	15	NOV	18:00	2689880	2515956	208068	2156600	2835000	50.00	0	50.00	50.00	61738	0	0	0	0	0	0	0	71804	2695	68192	76432	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	22008	4419	14432	28000	0	0	0	0	5015	3505	0	8000	0	0	0	0	67.79	8.98	56.37	80.90	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	173924	121280	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	17770	4354	12000	24568	20755	2310	17773	24568	0	0	0	0	66	2	63	69
	7652	15	NOV	19:00	2725698	2580483	164273	2262644	2750000	50.00	0.00	50.00	50.00	62512	0	0	0	0	0	0	0	72071	3108	67705	77746	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	23299	3560	16770	27000	0	0	0	0	3992	3021	0	8000	0	0	0	0	67.77	8.98	56.38	80.86	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	145215	109895	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	16479	3105	13000	22230	20487	2532	17483	25054	0	0	0	0	66	2	63	69
	7653	15	NOV	20:00	2745623	2650044	134920	2348400	2835000	50.00	0	50.00	50.00	63347	0	0	0	0	0	0	0	71999	3101	67455	77500	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	24690	2633	18968	28000	0	0	0	0	2529	2692	0	8000	0	0	0	0	67.76	8.98	56.39	80.83	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	95579	103618	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	15088	2823	12000	22032	20559	2655	17729	25305	0	0	0	0	66	2	63	69
	7654	15	NOV	21:00	2688910	2475948	217630	2101800	2750000	50.00	0	50.00	50.00	61258	0	0	0	0	0	0	0	71979	3249	67095	77245	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	21208	4555	13336	27000	0	0	0	0	5991	2432	969	8000	0	0	0	0	67.72	8.97	56.34	80.77	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	212962	81248	38760	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	18570	3962	13000	25664	20579	2771	17336	25664	0	0	0	0	66	2	60	69
	7655	15	NOV	22:00	2669361	2522982	250719	2050200	2835000	50.00	0	50.00	50.00	61822	0	0	0	0	0	0	0	71256	3413	66064	76390	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	22149	5271	12304	28000	0	0	0	0	4326	3190	0	8000	0	0	0	0	67.70	8.96	56.28	80.71	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	146379	99333	0	263932	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	17629	4803	12000	26696	21255	2893	17982	26696	0	0	0	0	66	2	60	69
	7656	15	NOV	23:00	2644395	2571920	225976	2007200	2835000	50.00	0	50.00	50.00	62410	0	0	0	0	0	0	0	70129	3314	65203	75649	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40444	1165	39000	43000	0	0	0	0	0	0	0	0	0	0	0	0	23127	4517	11444	28000	0	0	0	0	2221	2879	0	8000	0	0	0	0	67.70	8.95	56.29	80.66	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	72475	86067	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1133	78000	82000	16650	4275	12000	27556	22139	2455	19150	26705	0	0	0	0	66	2	60	69
	7657	16	NOV	00:00	2410333	2355408	254568	1836830	2612104	50.00	0	50.00	50.00	59725	0	0	0	0	0	0	0	65360	3444	60161	71200	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1333	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	18875	5624	8037	24459	0	0	0	0	1815	2933	0	8000	0	0	0	0	67.70	8.93	56.30	80.66	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	54925	87773	0	240000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1618	77000	82000	21014	5707	14541	32963	23278	2083	20153	26705	0	0	0	0	65	2	60	68
	7658	16	NOV	01:00	2353136	2283636	284791	1769330	2544550	50.00	0	50.00	50.00	58864	0	0	0	0	0	0	0	64023	3353	58810	69243	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1333	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	17439	5847	6687	23591	0	0	0	0	1914	2723	0	6364	0	0	0	0	67.70	8.94	56.26	80.68	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	69500	98714	0	229385	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1618	77000	82000	22450	5853	16200	34313	23416	2332	20153	27949	0	0	0	0	65	2	60	68
	7659	16	NOV	02:00	2278941	2133436	221734	1847219	2506050	50.00	0	50.00	50.00	57061	0	0	0	0	0	0	0	62743	3437	57391	67620	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1333	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	14435	4662	8944	22821	0	0	0	0	3638	3377	0	8000	0	0	0	0	67.68	8.96	56.22	80.70	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	145504	135066	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1618	77000	82000	25453	4642	17780	30056	23803	2629	20271	29369	0	0	0	0	65	2	60	68
	7660	16	NOV	03:00	2225082	2144434	204697	1819772	2433050	50.00	0	50.00	50.00	57193	0	0	0	0	0	0	0	61341	3484	55729	66425	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1333	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	14655	4012	8395	21361	0	0	0	0	2016	2891	0	7142	0	0	0	0	67.68	8.98	56.18	80.72	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	80648	115656	0	285677	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1618	77000	82000	25234	3917	19639	31030	24372	2899	20970	31030	0	0	0	0	65	2	60	68
	7661	16	NOV	04:00	2130012	2019909	233890	1559680	2359700	50.00	0	50.00	50.00	55699	0	0	0	0	0	0	0	60208	3392	54618	64998	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1333	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	12165	5176	2494	18589	0	0	0	0	3374	3801	0	8000	0	0	0	0	67.67	8.95	56.18	80.65	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	110104	126908	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1618	77000	82000	27724	5234	20411	38506	24832	3179	21071	32142	0	0	0	0	65	2	60	68
	7662	16	NOV	05:00	2115871	2031354	186581	1751700	2320500	50.00	0	50.00	50.00	55836	0	0	0	0	0	0	0	59398	3310	53724	63429	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1333	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	12394	4147	4934	19110	0	0	0	0	2335	3341	0	8000	0	0	0	0	67.66	8.96	56.19	80.67	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	84517	120248	0	285677	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1618	77000	82000	27495	3951	21890	34066	25319	3292	21890	33035	0	0	0	0	65	2	60	68
	7663	16	NOV	06:00	2123206	2123206	150753	1822900	2303550	50.00	0	50.00	50.00	56938	0	0	0	0	0	0	0	58901	3125	53518	62549	4336	1427	2204	6229	0	0	0	0	0	0	0	0	0	0	0	0	40333	1333	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	14231	3319	7758	17855	0	0	0	0	0	0	0	0	0	0	0	0	67.68	8.96	56.20	80.69	1948	641	990	2799	0	0	0	0	36.67	4.71	30.00	40.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80222	1618	77000	82000	25658	3316	21232	33242	25801	3168	22255	33242	0	0	0	0	65	2	60	68
