C	area	id	hourly
	VARIABLES	BEGIN	END
	58	1	8736

C	hourly				OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	BALANCE	BALANCE	LOAD	LOAD	H. ROR	H. ROR	WIND	WIND	SOLAR	SOLAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	COAL	COAL	GAS	GAS	OIL	OIL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. PUMP	H. PUMP	H. LEV	H. LEV	H. INFL	H. INFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	AVL DTG	AVL DTG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	NP COST	NP COST	NODU	NODU
	8337	14	DEC	08:00	1	12	3	7	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	1	1	12	1	1	2	1	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	11	2	7	1	12	2	1	1	9	6
	8338	14	DEC	09:00	8	12	3	7	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	1	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	11	2	7	2	7	2	1	1	9	6
	8339	14	DEC	10:00	6	12	3	12	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	12	6	12	1	1	1	3	1	1	8	6	7	8	1	1	5	1	1	3	1	1	1	1	1	1	11	2	12	2	12	2	1	1	9	6
	8340	14	DEC	11:00	6	12	3	7	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	1	6	12	1	1	1	10	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	11	2	11	2	12	2	1	1	9	6
	8341	14	DEC	12:00	5	7	3	7	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	7	5	12	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	5	1	1	1	1	1	1	11	2	7	2	11	2	1	1	9	6
	8342	14	DEC	13:00	1	12	3	7	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	12	1	12	1	1	3	1	1	1	8	6	7	8	1	1	5	1	3	1	1	1	1	1	1	1	11	2	12	2	7	2	1	1	9	12
	8343	14	DEC	14:00	8	12	8	12	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	12	8	3	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	11	2	12	4	7	2	1	1	9	12
	8344	14	DEC	15:00	1	9	8	12	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	9	1	3	1	1	2	10	1	1	8	6	7	8	1	1	5	1	2	10	1	1	1	1	1	1	11	2	9	6	7	2	1	1	7	12
	8345	14	DEC	16:00	8	12	8	7	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	12	8	3	1	1	2	8	1	1	8	6	7	8	1	1	5	1	2	8	1	1	1	1	1	1	11	2	12	8	7	2	1	1	10	12
	8346	14	DEC	17:00	8	11	8	7	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	11	8	3	1	1	6	8	1	1	8	6	7	8	1	1	5	1	6	8	1	1	1	1	1	1	11	2	11	2	7	2	1	1	10	12
	8347	14	DEC	18:00	5	12	8	7	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	12	5	3	1	1	2	5	1	1	8	6	7	8	1	1	5	1	2	9	1	1	1	1	1	1	11	2	12	5	7	2	1	1	10	12
	8348	14	DEC	19:00	5	7	8	7	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	7	5	3	1	1	6	5	1	1	8	6	7	8	1	1	5	1	6	9	1	1	1	1	1	1	11	2	7	5	7	2	1	1	10	12
	8349	14	DEC	20:00	1	12	8	7	1	1	8	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	12	1	3	1	1	2	9	1	1	8	6	7	8	1	1	5	1	2	9	1	1	1	1	1	1	11	2	12	4	7	2	1	1	9	12
	8350	14	DEC	21:00	1	12	8	7	1	1	8	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	12	1	3	1	1	4	9	1	1	8	6	7	8	1	1	5	1	4	9	1	1	1	1	1	1	11	2	12	2	7	2	1	1	9	12
	8351	14	DEC	22:00	8	12	8	7	1	1	8	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	11	8	3	1	1	4	8	1	1	8	6	7	8	1	1	5	1	4	8	1	1	1	1	1	1	11	2	11	2	7	2	1	1	9	6
	8352	14	DEC	23:00	2	12	8	7	1	1	2	12	7	8	1	1	1	1	1	1	9	1	1	1	1	1	1	12	2	3	1	1	5	10	1	1	8	6	7	8	1	1	5	1	5	10	1	1	1	1	1	1	11	2	11	2	7	2	1	1	9	6
	8353	15	DEC	00:00	10	12	3	7	1	1	8	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	7	6	12	1	1	1	10	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	7	2	7	6	12	2	1	1	8	6
	8354	15	DEC	01:00	5	12	3	12	1	1	2	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	12	5	12	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	4	1	1	1	1	1	1	7	2	12	5	12	2	1	1	7	6
	8355	15	DEC	02:00	2	12	3	12	1	1	8	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	1	2	12	1	1	3	1	1	1	8	6	7	8	1	1	5	1	3	1	1	1	1	1	1	1	7	2	12	2	12	2	1	1	7	6
	8356	15	DEC	03:00	6	12	3	12	1	1	2	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	1	6	12	1	1	1	6	1	1	8	6	7	8	1	1	5	1	1	4	1	1	1	1	1	1	7	2	12	6	12	2	1	1	7	6
	8357	15	DEC	04:00	5	12	3	12	1	1	2	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	1	5	12	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	2	1	1	1	1	1	1	7	2	12	2	12	2	1	1	7	6
	8358	15	DEC	05:00	8	12	3	12	1	1	2	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	12	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	7	2	12	8	12	2	1	1	7	6
	8359	15	DEC	06:00	5	12	3	9	1	1	2	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	1	5	12	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	5	1	1	1	1	1	1	7	2	12	5	12	2	1	1	7	6
	8360	15	DEC	07:00	5	12	3	9	1	1	2	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	1	5	12	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	4	1	1	1	1	1	1	7	2	12	5	12	2	1	1	7	6
	8361	15	DEC	08:00	8	12	3	9	1	1	2	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	1	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	7	2	12	6	12	2	1	1	7	6
	8362	15	DEC	09:00	6	12	3	9	1	1	2	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	1	6	12	1	1	1	6	1	1	8	6	7	8	1	1	5	1	1	6	1	1	1	1	1	1	7	2	12	6	12	2	1	1	7	6
	8363	15	DEC	10:00	8	12	3	12	1	1	8	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	1	8	12	1	1	3	8	1	1	8	6	7	8	1	1	5	1	3	8	1	1	1	1	1	1	7	2	12	5	12	2	1	1	7	6
	8364	15	DEC	11:00	8	12	3	12	1	1	6	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	1	5	12	1	1	3	8	1	1	8	6	7	8	1	1	5	1	3	8	1	1	1	1	1	1	7	2	12	5	12	6	1	1	7	6
	8365	15	DEC	12:00	5	12	3	12	1	1	6	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	12	5	12	1	1	3	5	1	1	8	6	7	8	1	1	5	1	3	1	1	1	1	1	1	1	7	2	12	5	12	6	1	1	7	6
	8366	15	DEC	13:00	5	12	3	12	1	1	6	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	1	6	12	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	4	1	1	1	1	1	1	7	2	7	6	12	6	1	1	7	6
	8367	15	DEC	14:00	4	12	3	7	1	1	6	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	7	2	12	1	1	1	4	1	1	8	6	7	8	1	1	5	1	1	4	1	1	1	1	1	1	7	2	7	2	12	6	1	1	8	6
	8368	15	DEC	15:00	5	12	3	12	1	1	6	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	1	5	12	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	12	1	1	1	1	1	1	7	2	11	5	7	6	1	1	7	6
	8369	15	DEC	16:00	6	7	3	7	1	1	6	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	7	6	12	1	1	1	12	1	1	8	6	7	8	1	1	5	1	1	12	1	1	1	1	1	1	7	2	7	6	7	6	1	1	8	6
	8370	15	DEC	17:00	8	12	3	12	1	1	6	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	12	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	7	2	11	8	7	6	1	1	7	6
	8371	15	DEC	18:00	8	12	3	12	1	1	6	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	12	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	7	2	12	5	7	2	1	1	7	12
	8372	15	DEC	19:00	8	12	3	12	1	1	6	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	12	8	12	1	1	2	12	1	1	8	6	7	8	1	1	5	1	2	12	1	1	1	1	1	1	7	2	11	10	7	2	1	1	7	12
	8373	15	DEC	20:00	8	12	3	12	1	1	6	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	12	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	7	2	12	8	7	2	1	1	7	12
	8374	15	DEC	21:00	5	12	3	7	1	1	6	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	12	5	12	1	1	3	5	1	1	8	6	7	8	1	1	5	1	3	1	1	1	1	1	1	1	7	2	12	5	7	2	1	1	8	12
	8375	15	DEC	22:00	10	12	3	7	1	1	6	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	12	10	12	1	1	1	10	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	7	2	12	10	12	6	1	1	8	12
	8376	15	DEC	23:00	10	12	3	7	1	1	6	12	7	8	1	1	1	1	1	1	12	1	1	1	1	1	1	1	10	12	1	1	1	10	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	7	2	7	10	12	6	1	1	7	6
	8377	16	DEC	00:00	5	12	3	12	1	1	6	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	1	5	12	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	4	1	1	1	1	1	1	7	6	9	5	12	6	1	1	7	6
	8378	16	DEC	01:00	10	12	3	12	1	1	8	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	12	1	12	1	1	2	10	1	1	8	6	7	8	1	1	5	1	2	10	1	1	1	1	1	1	7	6	9	10	9	6	1	1	7	6
	8379	16	DEC	02:00	8	12	3	9	1	1	8	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	1	6	12	1	1	2	8	1	1	8	6	7	8	1	1	5	1	2	8	1	1	1	1	1	1	7	6	9	6	9	6	1	1	7	6
	8380	16	DEC	03:00	8	12	3	9	1	1	8	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	1	6	12	1	1	1	1	1	1	8	6	7	8	1	1	5	1	1	1	1	1	1	1	1	1	7	6	12	6	12	6	1	1	7	6
	8381	16	DEC	04:00	8	12	3	9	1	1	6	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	1	6	12	1	1	2	8	1	1	8	6	7	8	1	1	5	1	2	8	1	1	1	1	1	1	7	6	9	6	9	6	1	1	7	6
	8382	16	DEC	05:00	8	12	3	9	1	1	6	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	1	8	12	1	1	2	10	1	1	8	6	7	8	1	1	5	1	2	10	1	1	1	1	1	1	7	6	9	10	9	6	1	1	7	6
	8383	16	DEC	06:00	8	12	3	9	1	1	8	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	1	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	7	6	9	8	9	6	1	1	7	6
	8384	16	DEC	07:00	1	12	3	9	1	1	8	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	1	1	12	1	1	2	1	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	7	6	9	6	9	6	1	1	7	6
	8385	16	DEC	08:00	2	12	3	9	1	1	8	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	1	2	12	1	1	1	2	1	1	8	6	7	8	1	1	5	1	1	2	1	1	1	1	1	1	7	6	9	2	9	6	1	1	7	6
	8386	16	DEC	09:00	6	12	3	9	1	1	2	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	1	6	12	1	1	2	1	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	7	6	12	6	12	6	1	1	7	6
	8387	16	DEC	10:00	8	12	3	9	1	1	2	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	1	8	12	1	1	1	10	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	7	6	12	8	12	6	1	1	7	6
	8388	16	DEC	11:00	8	12	3	9	1	1	2	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	1	6	12	1	1	1	10	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	7	6	12	6	12	6	1	1	7	6
	8389	16	DEC	12:00	8	12	3	9	1	1	2	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	1	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	7	6	7	2	7	6	1	1	7	6
	8390	16	DEC	13:00	8	12	3	12	1	1	2	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	12	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	7	6	12	8	12	6	1	1	7	6
	8391	16	DEC	14:00	5	12	3	12	1	1	8	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	1	5	12	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	5	1	1	1	1	1	1	7	6	7	5	12	6	1	1	7	6
	8392	16	DEC	15:00	6	7	3	7	1	1	8	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	7	6	12	1	1	1	10	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	7	6	7	6	7	6	1	1	1	6
	8393	16	DEC	16:00	8	12	3	7	1	1	8	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	12	8	12	1	1	3	10	1	1	8	6	7	8	1	1	5	1	3	10	1	1	1	1	1	1	7	6	12	2	7	6	1	1	1	6
	8394	16	DEC	17:00	5	11	3	12	1	1	8	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	1	5	11	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	2	1	1	1	1	1	1	7	6	11	5	7	6	1	1	7	6
	8395	16	DEC	18:00	8	7	3	7	1	1	2	12	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	7	8	11	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	7	6	7	8	7	2	1	1	1	6
	8396	16	DEC	19:00	8	4	3	7	1	1	2	4	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	11	6	4	1	1	1	10	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	7	6	11	6	7	2	1	1	7	6
	8397	16	DEC	20:00	5	12	3	7	1	1	2	4	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	7	5	11	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	4	1	1	1	1	1	1	7	6	7	5	7	2	1	1	1	6
	8398	16	DEC	21:00	8	11	3	7	1	1	2	4	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	1	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	7	6	11	5	7	2	1	1	7	6
	8399	16	DEC	22:00	5	12	3	12	1	1	5	4	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	12	5	12	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	4	1	1	1	1	1	1	7	6	12	5	7	2	1	1	7	6
	8400	16	DEC	23:00	8	4	3	7	1	1	5	4	7	8	1	1	1	1	1	1	12	6	1	1	1	1	1	7	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	7	6	7	5	7	2	1	1	1	6
	8401	17	DEC	00:00	5	12	3	7	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	7	5	12	1	1	2	10	1	1	8	6	7	8	1	1	5	1	2	10	1	1	1	1	1	1	9	6	7	5	7	5	1	1	9	6
	8402	17	DEC	01:00	8	12	3	7	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	7	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	9	6	7	5	7	5	1	1	9	6
	8403	17	DEC	02:00	5	12	3	9	1	1	8	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	1	5	12	1	1	3	1	1	1	8	6	7	8	1	1	5	1	3	1	1	1	1	1	1	1	9	6	7	5	7	5	1	1	7	6
	8404	17	DEC	03:00	6	12	3	9	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	1	6	12	1	1	1	6	1	1	8	6	7	8	1	1	5	1	1	9	1	1	1	1	1	1	9	6	7	6	7	5	1	1	7	6
	8405	17	DEC	04:00	8	12	3	9	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	1	8	12	1	1	2	8	1	1	8	6	7	8	1	1	5	1	2	8	1	1	1	1	1	1	9	6	7	8	7	5	1	1	7	6
	8406	17	DEC	05:00	8	12	3	9	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	1	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	9	6	7	6	7	5	1	1	7	6
	8407	17	DEC	06:00	1	4	3	9	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	1	1	12	1	1	2	1	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	9	6	7	5	7	5	1	1	7	6
	8408	17	DEC	07:00	5	4	3	9	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	1	5	12	1	1	1	1	1	1	8	6	7	8	1	1	5	1	1	1	1	1	1	1	1	1	9	6	7	5	7	5	1	1	7	6
	8409	17	DEC	08:00	8	4	3	9	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	1	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	9	6	7	6	7	5	1	1	7	6
	8410	17	DEC	09:00	5	12	3	9	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	1	5	12	1	1	2	1	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	9	6	7	5	7	5	1	1	7	6
	8411	17	DEC	10:00	1	12	3	9	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	1	1	12	1	1	2	10	1	1	8	6	7	8	1	1	5	1	2	10	1	1	1	1	1	1	9	6	7	6	7	5	1	1	7	6
	8412	17	DEC	11:00	8	12	3	9	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	1	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	9	6	7	6	7	5	1	1	7	6
	8413	17	DEC	12:00	5	12	3	9	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	1	5	12	1	1	1	9	1	1	8	6	7	8	1	1	5	1	1	9	1	1	1	1	1	1	9	6	7	5	7	5	1	1	7	6
	8414	17	DEC	13:00	6	12	3	12	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	12	6	12	1	1	1	10	1	1	8	6	7	8	1	1	5	1	1	10	1	1	1	1	1	1	9	6	7	6	7	5	1	1	7	6
	8415	17	DEC	14:00	8	4	3	12	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	1	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	9	6	7	5	12	5	1	1	7	6
	8416	17	DEC	15:00	5	7	3	7	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	7	5	12	1	1	1	4	1	1	8	6	7	8	1	1	5	1	1	4	1	1	1	1	1	1	9	6	7	5	12	5	1	1	9	6
	8417	17	DEC	16:00	5	12	3	12	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	12	5	10	1	1	2	4	1	1	8	6	7	8	1	1	5	1	2	4	1	1	1	1	1	1	9	6	12	5	12	5	1	1	7	6
	8418	17	DEC	17:00	1	4	3	7	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	1	1	10	1	1	2	6	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	9	6	11	6	12	5	1	1	7	6
	8419	17	DEC	18:00	5	11	3	7	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	1	5	10	1	1	1	12	1	1	8	6	7	8	1	1	5	1	1	12	1	1	1	1	1	1	9	6	9	5	12	5	1	1	7	6
	8420	17	DEC	19:00	8	12	3	12	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	12	8	10	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	9	6	12	5	12	5	1	1	7	6
	8421	17	DEC	20:00	5	11	3	12	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	1	5	10	1	1	1	4	1	1	8	6	7	8	1	1	5	1	1	4	1	1	1	1	1	1	9	6	9	5	12	5	1	1	7	6
	8422	17	DEC	21:00	5	12	3	12	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	12	5	10	1	1	1	9	1	1	8	6	7	8	1	1	5	1	1	9	1	1	1	1	1	1	9	6	12	5	12	5	1	1	7	6
	8423	17	DEC	22:00	8	4	3	7	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	1	8	10	1	1	2	8	1	1	8	6	7	8	1	1	5	1	2	8	1	1	1	1	1	1	9	6	9	5	12	5	1	1	7	6
	8424	17	DEC	23:00	5	12	3	12	1	1	5	4	7	8	1	1	1	1	1	1	10	6	1	1	1	1	1	12	5	4	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	9	6	12	5	12	5	1	1	7	6
	8425	18	DEC	00:00	8	4	3	12	1	1	5	4	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	1	8	4	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	3	2	9	2	12	5	1	1	1	6
	8426	18	DEC	01:00	5	4	3	7	1	1	5	4	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	1	5	10	1	1	2	1	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	3	2	7	5	12	5	1	1	1	6
	8427	18	DEC	02:00	5	4	3	12	1	1	5	4	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	1	5	4	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	3	2	4	5	12	5	1	1	1	6
	8428	18	DEC	03:00	5	4	3	12	1	1	5	4	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	1	5	12	1	1	2	1	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	3	2	12	5	12	5	1	1	1	6
	8429	18	DEC	04:00	8	12	3	12	1	1	5	4	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	1	8	12	1	1	2	1	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	3	2	12	6	12	5	1	1	1	6
	8430	18	DEC	05:00	9	12	3	12	1	1	5	4	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	1	5	12	1	1	1	9	1	1	8	6	7	8	1	1	5	1	1	9	1	1	1	1	1	1	3	2	12	5	12	5	1	1	1	6
	8431	18	DEC	06:00	8	12	3	12	1	1	5	4	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	1	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	3	2	12	8	12	5	1	1	1	6
	8432	18	DEC	07:00	5	12	3	12	1	1	5	4	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	1	5	12	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	5	1	1	1	1	1	1	3	2	12	5	12	5	1	1	1	6
	8433	18	DEC	08:00	6	12	3	12	1	1	5	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	1	6	12	1	1	1	6	1	1	8	6	7	8	1	1	5	1	1	2	1	1	1	1	1	1	3	2	12	6	12	5	1	1	1	6
	8434	18	DEC	09:00	8	12	3	12	1	1	5	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	12	8	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	3	2	12	6	12	5	1	1	1	6
	8435	18	DEC	10:00	5	12	3	12	1	1	5	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	12	5	12	1	1	1	5	1	1	8	6	7	8	1	1	5	1	1	5	1	1	1	1	1	1	3	2	12	5	12	5	1	1	1	6
	8436	18	DEC	11:00	5	12	3	12	1	1	5	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	1	5	12	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	3	2	12	5	12	5	1	1	1	6
	8437	18	DEC	12:00	8	12	3	12	1	1	5	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	12	8	12	1	1	2	1	1	1	8	6	7	8	1	1	5	1	2	1	1	1	1	1	1	1	3	2	12	8	12	5	1	1	1	6
	8438	18	DEC	13:00	8	12	11	12	1	1	5	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	12	8	3	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	3	2	12	6	12	5	1	1	1	12
	8439	18	DEC	14:00	5	11	8	12	1	1	5	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	1	5	3	1	1	1	12	1	1	8	6	7	8	1	1	5	1	1	12	1	1	1	1	1	1	3	2	3	5	12	5	1	1	1	6
	8440	18	DEC	15:00	8	2	8	12	1	1	5	12	7	8	1	1	1	1	1	1	3	1	1	1	1	1	1	12	8	2	1	1	1	8	1	1	8	6	7	8	1	1	5	1	1	8	1	1	1	1	1	1	3	2	3	8	12	5	1	1	3	6
